technique_id,x_mitre_is_subtechnique,technique,tactic,platform,data_source,data_component,name,source,relationship,target,event_id,event_name,event_platform,audit_category,audit_sub_category,log_channel,log_provider,filter_in
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",windows registry,windows registry key access,User accessed Windows registry key,user,accessed,windows registry key,4663,An attempt was made to access an object.,Windows,Object Access,Registry,Security,Microsoft-Windows-Security-Auditing,[{'ObjectType': 'Key'}]
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,process creation,User created Process,user,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,process creation,User created Process,user,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,process creation,Process created Thread,process,created,thread,8,CreateRemoteThread.,Windows,CreateRemoteThread,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,process creation,Process created Thread,process,created,thread,CreateRemoteThreadApiCall,CreateRemoteThreadApiCall,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,process creation,Process created Process,process,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,process creation,Process created Process,process,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,process creation,Process created Process,process,created,process,1,Process Creation.,Linux,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,process creation,Process created Process,process,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,os api execution,Process executed Api call,process,executed,api call,8,CreateRemoteThread.,Windows,CreateRemoteThread,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",process,os api execution,Process executed Api call,process,executed,api call,CreateRemoteThreadApiCall,CreateRemoteThreadApiCall,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",command,command execution,User executed Command,user,executed,command,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",command,command execution,User executed Command,user,executed,command,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",command,command execution,User executed Command,user,executed,command,4103,Module logging.,Windows,Executing Pipeline,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",command,command execution,User executed Command,user,executed,command,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",command,command execution,Process executed Command,process,executed,command,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",command,command execution,Process executed Command,process,executed,command,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",command,command execution,Process executed Command,process,executed,command,1,Process Creation.,Linux,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",command,command execution,Process executed Command,process,executed,command,4103,Module logging.,Windows,Executing Pipeline,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1614.001,True,System Language Discovery,['discovery'],"['Windows', 'Linux', 'macOS']",command,command execution,Process executed Command,process,executed,command,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],network traffic,network traffic content,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],active directory,active directory object access,User requested access to AD Object,user,requested access to,ad object,4661,A handle to an object was requested.,Windows,DS Access,Directory Service Access,Security,Microsoft-Windows-Security-Auditing,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],active directory,active directory object access,User accessed AD Object,user,accessed,ad object,4662,An operation was performed on an object.,Windows,DS Access,Directory Service Access,Security,Microsoft-Windows-Security-Auditing,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],script,script execution,Process executed Script,process,executed,Script,4103,Module logging.,Windows,Executing Pipeline,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],script,script execution,Process executed Script,process,executed,Script,4104,Script Block Logging.,Windows,Execute a Remote Command,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],script,script execution,Process executed Script,process,executed,Script,ScriptContent,ScriptContent,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],script,script execution,Process executed Script,process,executed,Script,PowerShellCommand,PowerShellCommand,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],script,script execution,Process executed Script,process,executed,Script,AmsiScriptDetection,AmsiScriptDetection,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],command,command execution,User executed Command,user,executed,command,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],command,command execution,User executed Command,user,executed,command,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],command,command execution,User executed Command,user,executed,command,4103,Module logging.,Windows,Executing Pipeline,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],command,command execution,User executed Command,user,executed,command,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],command,command execution,Process executed Command,process,executed,command,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],command,command execution,Process executed Command,process,executed,command,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],command,command execution,Process executed Command,process,executed,command,1,Process Creation.,Linux,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],command,command execution,Process executed Command,process,executed,command,4103,Module logging.,Windows,Executing Pipeline,nan,Microsoft-Windows-PowerShell/Operational,Microsoft-Windows-PowerShell,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],command,command execution,Process executed Command,process,executed,command,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],process,process creation,User created Process,user,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],process,process creation,User created Process,user,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],process,process creation,User created Process,user,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],process,process creation,Process created Thread,process,created,thread,8,CreateRemoteThread.,Windows,CreateRemoteThread,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],process,process creation,Process created Thread,process,created,thread,CreateRemoteThreadApiCall,CreateRemoteThreadApiCall,Windows,,nan,DeviceEvents,Microsoft Defender for Endpoint,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],process,process creation,Process created Process,process,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],process,process creation,Process created Process,process,created,process,1,Process Creation.,Windows,ProcessCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],process,process creation,Process created Process,process,created,process,1,Process Creation.,Linux,ProcessCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1615,False,Group Policy Discovery,['discovery'],['Windows'],process,process creation,Process created Process,process,created,process,ProcessCreated,ProcessCreated,Windows,,nan,DeviceProcessEvents,Microsoft Defender for Endpoint,nan
T1036.007,True,Double File Extension,['defense-evasion'],['Windows'],file,file creation,User created File,user,created,file,11,FileCreate.,Linux,FileCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1036.007,True,Double File Extension,['defense-evasion'],['Windows'],file,file creation,User created File,user,created,file,DeviceFileEvents,DeviceFileEvents,Windows,,nan,,Windows Defender Advanced Threat Protection,nan
T1036.007,True,Double File Extension,['defense-evasion'],['Windows'],file,file creation,Process created File,process,created,file,11,FileCreate.,Windows,FileCreate,nan,Microsoft-Windows-Sysmon/Operational,Microsoft-Windows-Sysmon,nan
T1036.007,True,Double File Extension,['defense-evasion'],['Windows'],file,file creation,Process created File,process,created,file,11,FileCreate.,Linux,FileCreate,nan,Linux-Sysmon/Operational,Linux-Sysmon,nan
T1036.007,True,Double File Extension,['defense-evasion'],['Windows'],file,file creation,Process created File,process,created,file,FileCreated,FileCreated,Windows,,nan,DeviceFileEvents,Microsoft Defender for Endpoint,nan
T1036.007,True,Double File Extension,['defense-evasion'],['Windows'],file,file metadata,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
T1562.009,True,Safe Mode Boot,['defense-evasion'],['Windows'],process,process creation,User created Process,user,created,process,4688,A new process has been created.,Windows,Detailed Tracking,Process Creation,Security,Microsoft-Windows-Security-Auditing,nan
