technique_id,tactic,technique,x_mitre_is_subtechnique,log_provider
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Sysmon
T1612,defense-evasion,Build Image on Host,False,Linux-Sysmon
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Sysmon
T1612,defense-evasion,Build Image on Host,False,Linux-Sysmon
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Sysmon
T1612,defense-evasion,Build Image on Host,False,Linux-Sysmon
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Sysmon
T1612,defense-evasion,Build Image on Host,False,Linux-Sysmon
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Sysmon
T1612,defense-evasion,Build Image on Host,False,Linux-Sysmon
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Sysmon
T1612,defense-evasion,Build Image on Host,False,Linux-Sysmon
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Sysmon
T1612,defense-evasion,Build Image on Host,False,Linux-Sysmon
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Sysmon
T1612,defense-evasion,Build Image on Host,False,Linux-Sysmon
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,Microsoft Defender for Endpoint
T1612,defense-evasion,Build Image on Host,False,Microsoft-Windows-Security-Auditing
T1612,defense-evasion,Build Image on Host,False,nan
T1612,defense-evasion,Build Image on Host,False,nan
T1611,privilege-escalation,Escape to Host,False,nan
T1611,privilege-escalation,Escape to Host,False,Microsoft-Windows-Sysmon
T1611,privilege-escalation,Escape to Host,False,Microsoft Defender for Endpoint
T1611,privilege-escalation,Escape to Host,False,Microsoft-Windows-Security-Auditing
T1611,privilege-escalation,Escape to Host,False,Microsoft-Windows-Sysmon
T1611,privilege-escalation,Escape to Host,False,Linux-Sysmon
T1611,privilege-escalation,Escape to Host,False,Microsoft Defender for Endpoint
T1611,privilege-escalation,Escape to Host,False,Microsoft-Windows-Sysmon
T1611,privilege-escalation,Escape to Host,False,Microsoft Defender for Endpoint
T1611,privilege-escalation,Escape to Host,False,Microsoft-Windows-Security-Auditing
T1611,privilege-escalation,Escape to Host,False,Microsoft-Windows-Sysmon
T1611,privilege-escalation,Escape to Host,False,Linux-Sysmon
T1611,privilege-escalation,Escape to Host,False,Microsoft Defender for Endpoint
T1204.003,execution,Malicious Image,True,nan
T1204.003,execution,Malicious Image,True,nan
T1204.003,execution,Malicious Image,True,Microsoft-Windows-Security-Auditing
T1204.003,execution,Malicious Image,True,Microsoft-Windows-Sysmon
T1204.003,execution,Malicious Image,True,Microsoft-Windows-PowerShell
T1204.003,execution,Malicious Image,True,Microsoft Defender for Endpoint
T1204.003,execution,Malicious Image,True,Microsoft-Windows-Security-Auditing
T1204.003,execution,Malicious Image,True,Microsoft-Windows-Sysmon
T1204.003,execution,Malicious Image,True,Linux-Sysmon
T1204.003,execution,Malicious Image,True,Microsoft-Windows-PowerShell
T1204.003,execution,Malicious Image,True,Microsoft Defender for Endpoint
T1204.003,execution,Malicious Image,True,nan
T1204.003,execution,Malicious Image,True,CloudTrail
T1204.003,execution,Malicious Image,True,CloudTrail
T1204.003,execution,Malicious Image,True,nan
T1204.003,execution,Malicious Image,True,nan
T1053.007,execution,Container Orchestration Job,True,Microsoft-Windows-Security-Auditing
T1053.007,execution,Container Orchestration Job,True,Microsoft Defender for Endpoint
T1053.007,execution,Container Orchestration Job,True,nan
T1053.007,execution,Container Orchestration Job,True,Linux-Sysmon
T1053.007,execution,Container Orchestration Job,True,Windows Defender Advanced Threat Protection
T1053.007,execution,Container Orchestration Job,True,Microsoft-Windows-Sysmon
T1053.007,execution,Container Orchestration Job,True,Linux-Sysmon
T1053.007,execution,Container Orchestration Job,True,Microsoft Defender for Endpoint
T1610,defense-evasion,Deploy Container,False,nan
T1610,defense-evasion,Deploy Container,False,nan
T1610,defense-evasion,Deploy Container,False,nan
T1610,defense-evasion,Deploy Container,False,nan
T1610,defense-evasion,Deploy Container,False,nan
T1609,execution,Container Administration Command,False,Microsoft-Windows-Security-Auditing
T1609,execution,Container Administration Command,False,Microsoft-Windows-Sysmon
T1609,execution,Container Administration Command,False,Microsoft-Windows-PowerShell
T1609,execution,Container Administration Command,False,Microsoft Defender for Endpoint
T1609,execution,Container Administration Command,False,Microsoft-Windows-Security-Auditing
T1609,execution,Container Administration Command,False,Microsoft-Windows-Sysmon
T1609,execution,Container Administration Command,False,Linux-Sysmon
T1609,execution,Container Administration Command,False,Microsoft-Windows-PowerShell
T1609,execution,Container Administration Command,False,Microsoft Defender for Endpoint
T1608.005,resource-development,Link Target,True,nan
T1608.004,resource-development,Drive-by Target,True,nan
T1608.003,resource-development,Install Digital Certificate,True,nan
T1608.002,resource-development,Upload Tool,True,nan
T1608.001,resource-development,Upload Malware,True,nan
T1608,resource-development,Stage Capabilities,False,nan
T1016.001,discovery,Internet Connection Discovery,True,Microsoft-Windows-Security-Auditing
T1016.001,discovery,Internet Connection Discovery,True,Microsoft-Windows-Sysmon
T1016.001,discovery,Internet Connection Discovery,True,Linux-Sysmon
T1016.001,discovery,Internet Connection Discovery,True,Microsoft Defender for Endpoint
T1016.001,discovery,Internet Connection Discovery,True,Microsoft-Windows-Sysmon
T1016.001,discovery,Internet Connection Discovery,True,Microsoft Defender for Endpoint
T1016.001,discovery,Internet Connection Discovery,True,Microsoft-Windows-Security-Auditing
T1016.001,discovery,Internet Connection Discovery,True,Microsoft-Windows-Sysmon
T1016.001,discovery,Internet Connection Discovery,True,Linux-Sysmon
T1016.001,discovery,Internet Connection Discovery,True,Microsoft Defender for Endpoint
T1016.001,discovery,Internet Connection Discovery,True,Microsoft-Windows-Security-Auditing
T1016.001,discovery,Internet Connection Discovery,True,Microsoft-Windows-Sysmon
T1016.001,discovery,Internet Connection Discovery,True,Microsoft-Windows-PowerShell
T1016.001,discovery,Internet Connection Discovery,True,Microsoft Defender for Endpoint
T1016.001,discovery,Internet Connection Discovery,True,Microsoft-Windows-Security-Auditing
T1016.001,discovery,Internet Connection Discovery,True,Microsoft-Windows-Sysmon
T1016.001,discovery,Internet Connection Discovery,True,Linux-Sysmon
T1016.001,discovery,Internet Connection Discovery,True,Microsoft-Windows-PowerShell
T1016.001,discovery,Internet Connection Discovery,True,Microsoft Defender for Endpoint
T1553.005,defense-evasion,Mark-of-the-Web Bypass,True,Linux-Sysmon
T1553.005,defense-evasion,Mark-of-the-Web Bypass,True,Windows Defender Advanced Threat Protection
T1553.005,defense-evasion,Mark-of-the-Web Bypass,True,Microsoft-Windows-Sysmon
T1553.005,defense-evasion,Mark-of-the-Web Bypass,True,Linux-Sysmon
T1553.005,defense-evasion,Mark-of-the-Web Bypass,True,Microsoft Defender for Endpoint
T1553.005,defense-evasion,Mark-of-the-Web Bypass,True,nan
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Sysmon
T1555.005,credential-access,Password Managers,True,Microsoft Defender for Endpoint
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Security-Auditing
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Security-Auditing
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Security-Auditing
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Security-Auditing
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Security-Auditing
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Security-Auditing
T1555.005,credential-access,Password Managers,True,Microsoft Defender for Endpoint
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Security-Auditing
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Sysmon
T1555.005,credential-access,Password Managers,True,Microsoft Defender for Endpoint
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Sysmon
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Security-Auditing
T1555.005,credential-access,Password Managers,True,Microsoft Defender for Endpoint
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Security-Auditing
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Sysmon
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-PowerShell
T1555.005,credential-access,Password Managers,True,Microsoft Defender for Endpoint
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Security-Auditing
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-Sysmon
T1555.005,credential-access,Password Managers,True,Linux-Sysmon
T1555.005,credential-access,Password Managers,True,Microsoft-Windows-PowerShell
T1555.005,credential-access,Password Managers,True,Microsoft Defender for Endpoint
T1484.002,defense-evasion,Domain Trust Modification,True,Microsoft-Windows-Security-Auditing
T1484.002,defense-evasion,Domain Trust Modification,True,Microsoft-Windows-Security-Auditing
T1484.002,defense-evasion,Domain Trust Modification,True,Microsoft-Windows-Security-Auditing
T1484.002,defense-evasion,Domain Trust Modification,True,Microsoft-Windows-Security-Auditing
T1484.002,defense-evasion,Domain Trust Modification,True,Microsoft-Windows-Sysmon
T1484.002,defense-evasion,Domain Trust Modification,True,Microsoft-Windows-PowerShell
T1484.002,defense-evasion,Domain Trust Modification,True,Microsoft Defender for Endpoint
T1484.002,defense-evasion,Domain Trust Modification,True,Microsoft-Windows-Security-Auditing
T1484.002,defense-evasion,Domain Trust Modification,True,Microsoft-Windows-Sysmon
T1484.002,defense-evasion,Domain Trust Modification,True,Linux-Sysmon
T1484.002,defense-evasion,Domain Trust Modification,True,Microsoft-Windows-PowerShell
T1484.002,defense-evasion,Domain Trust Modification,True,Microsoft Defender for Endpoint
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft-Windows-Security-Auditing
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft-Windows-Security-Auditing
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft-Windows-Security-Auditing
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft-Windows-Security-Auditing
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft-Windows-Security-Auditing
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft-Windows-Sysmon
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft-Windows-PowerShell
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft Defender for Endpoint
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft-Windows-Security-Auditing
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft-Windows-Sysmon
T1484.001,defense-evasion,Group Policy Modification,True,Linux-Sysmon
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft-Windows-PowerShell
T1484.001,defense-evasion,Group Policy Modification,True,Microsoft Defender for Endpoint
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Sysmon
T1547.014,persistence,Active Setup,True,Microsoft Defender for Endpoint
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Sysmon
T1547.014,persistence,Active Setup,True,Microsoft Defender for Endpoint
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Sysmon
T1547.014,persistence,Active Setup,True,Microsoft Defender for Endpoint
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Sysmon
T1547.014,persistence,Active Setup,True,Microsoft Defender for Endpoint
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Sysmon
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Sysmon
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Security-Auditing
T1547.014,persistence,Active Setup,True,Microsoft Defender for Endpoint
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Security-Auditing
T1547.014,persistence,Active Setup,True,Microsoft Defender for Endpoint
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Security-Auditing
T1547.014,persistence,Active Setup,True,Microsoft Defender for Endpoint
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Sysmon
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Sysmon
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Security-Auditing
T1547.014,persistence,Active Setup,True,Microsoft Defender for Endpoint
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Security-Auditing
T1547.014,persistence,Active Setup,True,Microsoft-Windows-Sysmon
T1547.014,persistence,Active Setup,True,Linux-Sysmon
